,,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,単独決算,連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先),連結優先(IFRS優先)
宝ホールディングス,T2531,,,51.51,,,,,,,,,,,,53.26,,,,,,,,,,,,63.97,,,,,,,,,,,,65.16,,,,,,,,,,,,62,,,,,,,,,,,,69.16,,,,,,,,,,,,74.47,,,,,,,,,,,,80.31,,,,,,,,,,,,74.47,,,,,,,,,,,,72.41,,,,,,,,,,,,69.4,,,,,,,,,,,,73.55,,,,,,,,,
オエノンホールディングス,T2533,,,,,,,,,,,,91.84,,,,,,,,,,,,107.92,,,,,,,,,,,,109.61,,,,,,,,,,,,103.66,,,,,,,,,,,,106.82,,,,,,,,,,,,109.08,,,,,,,,,,,,167.2,,,,,,,,,,,,172.9,,,,,,,,,,,,168.08,,,,,,,,,,,,155.33,,,,,,,,,,,,148.25,,,,,,,,,,,,151.08
養命酒製造,T2540,,,14.64,,,,,,,,,,,,14.85,,,,,,,,,,,,14.15,,,,,,,,,,,,14.09,,,,,,,,,,,,14.48,,,,,,,,,,,,15.17,,,,,,,,,,,,14.64,,,,,,,,,,,,14.85,,,,,,,,,,,,14.15,,,,,,,,,,,,14.09,,,,,,,,,,,,14.48,,,,,,,,,,,,15.17,,,,,,,,,
マルサンアイ,T2551,,,,,,,,,352.26,,,,,,,,,,,,327.8,,,,,,,,,,,,267.65,,,,,,,,,,,,252.91,,,,,,,,,,,,266.78,,,,,,,,,,,,272.62,,,,,,,,,,,,376.58,,,,,,,,,,,,471.6,,,,,,,,,,,,346.17,,,,,,,,,,,,304.95,,,,,,,,,,,,299.01,,,,,,,,,,,,297.58,,,
北海道コカ・コーラボトリング,T2573,,,,,,,,,,,,27.87,,,,,,,,,,,,23.9,,,,,,,,,,,,23.85,,,,,,,,,,,,23.38,,,,,,,,,,,,19.92,,,,,,,,,,,,22.08,,,,,,,,,,,,27.48,,,,,,,,,,,,23.01,,,,,,,,,,,,22.63,,,,,,,,,,,,21.32,,,,,,,,,,,,18.33,,,,,,,,,,,,20.96
コカ・コーラ　ボトラーズジャパ,T2579,,,,,,,,,,,,46.31,,,,,,,,,,,,17.27,,,,,,,,,,,,43.9,,,,,,,,,,,,66,,,,,,,,,,,,71.53,,,,,,,,,,,,54.46,,,,,,,,,,,,44.6,,,,,,,,,,,,41.9,,,,,,,,,,,,51.09,,,,,,,,,,,,88.13,,,,,,,,,,,,87.22,,,,,,,,,,,,76.1
ライフドリンク　カンパニー,T2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.69,,,,,,,,,,,,589.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.69,,,,,,,,,,,,589.12,,,,,,,,,
フルッタフルッタ,T2586,,,438.29,,,,,,,,,,,,1969.09,,,,,,,,,,,,96250,,,,,,,,,,,,-,,,,,,,,,,,,479.46,,,,,,,,,,,,72.78,,,,,,,,,,,,438.29,,,,,,,,,,,,1969.09,,,,,,,,,,,,96250,,,,,,,,,,,,-,,,,,,,,,,,,479.46,,,,,,,,,,,,72.78,,,,,,,,,
サントリー食品インターナショナ,T2587,,,,,,,,,,,,87.28,,,,,,,,,,,,80.84,,,,,,,,,,,,68.36,,,,,,,,,,,,59.03,,,,,,,,,,,,59.79,,,,,,,,,,,,52.07,,,,,,,,,,,,124.61,,,,,,,,,,,,112.37,,,,,,,,,,,,103.6,,,,,,,,,,,,96.45,,,,,,,,,,,,91.42,,,,,,,,,,,,85.17
プレミアムウォーターホールディ,T2588,,,204.02,,,,,,,,,,,,292.13,,,,,,,,,,,,162.04,,,,,,,,,,,,165.89,,,,,,,,,,,,149.3,,,,,,,,,,,,256.07,,,,,,,,,,,,239.79,,,,,,,,,,,,1300.24,,,,,,,,,,,,754.03,,,,,,,,,,,,1582.35,,,,,,,,,,,,535.86,,,,,,,,,,,,486.95,,,,,,,,,
ダイドーグループホールディング,T2590,94.69,,,,,,,,,,,,84.5,,,,,,,,,,,,44.61,,,,,,,,,,,,37.23,,,,,,,,,,,,40.62,,,,,,,,,,,,48.8,,,,,,,,,,,,94.37,,,,,,,,,,,,92.98,,,,,,,,,,,,89.69,,,,,,,,,,,,83.8,,,,,,,,,,,,84.3,,,,,,,,,,,,91.89,,,,,,,,,,,
伊藤園,T2593,,,,109.19,,,,,,,,,,,,108.93,,,,,,,,,,,,97.42,,,,,,,,,,,,89.42,,,,,,,,,,,,80.21,,,,,,,,,,,,97.08,,,,,,,,,,,,127.16,,,,,,,,,,,,122.27,,,,,,,,,,,,110.44,,,,,,,,,,,,102.27,,,,,,,,,,,,95.04,,,,,,,,,,,,118.6,,,,,,,,
キーコーヒー,T2594,,,29.67,,,,,,,,,,,,35.78,,,,,,,,,,,,31.16,,,,,,,,,,,,35.59,,,,,,,,,,,,35.59,,,,,,,,,,,,41.88,,,,,,,,,,,,36.54,,,,,,,,,,,,41.48,,,,,,,,,,,,38.27,,,,,,,,,,,,43.61,,,,,,,,,,,,42.99,,,,,,,,,,,,46.73,,,,,,,,,
ユニカフェ,T2597,,,36.1,,,,,,,,,59.88,,,,,,,,,,,,47.46,,,,,,,,,,,,45.98,,,,,,,,,,,,77.08,,,,,,,,,,,,117.33,,,,,,,,,,,,118.82,,,36.1,,,,,,,,,59.88,,,,,,,,,,,,47.46,,,,,,,,,,,,45.98,,,,,,,,,,,,108.16,,,,,,,,,,,,146.54,,,,,,,,,,,,141.11
日清オイリオグループ,T2602,,,82.57,,,,,,,,,,,,86.68,,,,,,,,,,,,99.79,,,,,,,,,,,,89.16,,,,,,,,,,,,97.41,,,,,,,,,,,,100.93,,,,,,,,,,,,91.65,,,,,,,,,,,,92.36,,,,,,,,,,,,97.85,,,,,,,,,,,,83.25,,,,,,,,,,,,91.93,,,,,,,,,,,,95.43,,,,,,,,,
不二製油,T2607,,,43.83,,,,,,,,,,,,43.52,,,,,,,,,,,,38.59,,,,,,,,,,,,98.91,,,,,,,,,,,,94.13,,,,,,,,,,,,90.29,,,,,,,,,,,,82.97,,,,,,,,,,,,77.37,,,,,,,,,,,,66.06,,,,,,,,,,,,147.87,,,,,,,,,,,,134.68,,,,,,,,,,,,122.24,,,,,,,,,
かどや製油,T2612,,,24.82,,,,,,,,,,,,23.92,,,,,,,,,,,,28.31,,,,,,,,,,,,33.08,,,,,,,,,,,,34.19,,,,,,,,,,,,21.57,,,,,,,,,,,,24.82,,,,,,,,,,,,23.92,,,,,,,,,,,,32.15,,,,,,,,,,,,36.68,,,,,,,,,,,,36.79,,,,,,,,,,,,24.79,,,,,,,,,
Ｊ－オイルミルズ,T2613,,,95.91,,,,,,,,,,,,103.38,,,,,,,,,,,,87.3,,,,,,,,,,,,73.67,,,,,,,,,,,,69.34,,,,,,,,,,,,70.75,,,,,,,,,,,,92.54,,,,,,,,,,,,97.48,,,,,,,,,,,,82.71,,,,,,,,,,,,69.99,,,,,,,,,,,,64.76,,,,,,,,,,,,65.92,,,,,,,,,
キッコーマン,T2801,,,156.09,,,,,,,,,,,,152.75,,,,,,,,,,,,134.91,,,,,,,,,,,,140.1,,,,,,,,,,,,154.02,,,,,,,,,,,,156.84,,,,,,,,,,,,62.59,,,,,,,,,,,,48.67,,,,,,,,,,,,36.54,,,,,,,,,,,,34.54,,,,,,,,,,,,44.5,,,,,,,,,,,,40.57,,,,,,,,,
味の素,T2802,,,146.33,,,,,,,,,,,,169.97,,,,,,,,,,,,169.94,,,,,,,,,,,,198.24,,,,,,,,,,,,225.05,,,,,,,,,,,,203.9,,,,,,,,,,,,97.32,,,,,,,,,,,,107,,,,,,,,,,,,110.11,,,,,,,,,,,,115.95,,,,,,,,,,,,141.3,,,,,,,,,,,,123.08,,,,,,,,,
ブルドックソース,T2804,,,23.51,,,,,,,,,,,,25.96,,,,,,,,,,,,28.45,,,,,,,,,,,,23.49,,,,,,,,,,,,21.74,,,,,,,,,,,,22.73,,,,,,,,,,,,32.34,,,,,,,,,,,,33.05,,,,,,,,,,,,35.19,,,,,,,,,,,,30.02,,,,,,,,,,,,30.4,,,,,,,,,,,,30.47,,,,,,,,,
エスビー食品,T2805,,,159.61,,,,,,,,,,,,149.89,,,,,,,,,,,,134.33,,,,,,,,,,,,129.97,,,,,,,,,,,,123.25,,,,,,,,,,,,101.68,,,,,,,,,,,,201.99,,,,,,,,,,,,185.71,,,,,,,,,,,,155.87,,,,,,,,,,,,151.09,,,,,,,,,,,,152.67,,,,,,,,,,,,127.45,,,,,,,,,
ユタカフーズ,T2806,,,17.13,,,,,,,,,,,,17.85,,,,,,,,,,,,17.33,,,,,,,,,,,,18.07,,,,,,,,,,,,15.83,,,,,,,,,,,,16.41,,,,,,,,,,,,17.13,,,,,,,,,,,,17.85,,,,,,,,,,,,17.33,,,,,,,,,,,,18.07,,,,,,,,,,,,15.83,,,,,,,,,,,,16.41,,,,,,,,,
キユーピー,T2809,,,,,,,,,,,59.47,,,,,,,,,,,,69.97,,,,,,,,,,,,70.56,,,,,,,,,,,,69.41,,,,,,,,,,,,60.52,,,,,,,,,,,,68.01,,,,,,,,,,,,65.87,,,,,,,,,,,,68.79,,,,,,,,,,,,67.88,,,,,,,,,,,,71.13,,,,,,,,,,,,69.62,,,,,,,,,,,,45.47,
ハウス食品グループ本社,T2810,,,24.52,,,,,,,,,,,,20.96,,,,,,,,,,,,22.18,,,,,,,,,,,,20.89,,,,,,,,,,,,14.7,,,,,,,,,,,,15.34,,,,,,,,,,,,38.94,,,,,,,,,,,,37.1,,,,,,,,,,,,37.78,,,,,,,,,,,,37.16,,,,,,,,,,,,34.68,,,,,,,,,,,,31.98,,,,,,,,,
カゴメ,T2811,,,,,,,,,,,,112.45,,,,,,,,,,,,67.41,,,,,,,,,,,,62.93,,,,,,,,,,,,56.03,,,,,,,,,,,,74.44,,,,,,,,,,,,51.37,,,,,,,,,,,,131.78,,,,,,,,,,,,88.16,,,,,,,,,,,,96.21,,,,,,,,,,,,82.88,,,,,,,,,,,,101.16,,,,,,,,,,,,81.37
和弘食品,T2813,,,54.57,,,,,,,,,,,,62.47,,,,,,,,,,,,72.84,,,,,,,,,,,,80.74,,,,,,,,,,,,127.5,,,,,,,,,,,,130.78,,,,,,,,,,,,62.6,,,,,,,,,,,,77.12,,,,,,,,,,,,95.51,,,,,,,,,,,,105.01,,,,,,,,,,,,131.18,,,,,,,,,,,,133.92,,,,,,,,,
佐藤食品工業,T2814,,,13.89,,,,,,,,,,,,11.24,,,,,,,,,,,,14.98,,,,,,,,,,,,12.34,,,,,,,,,,,,8.43,,,,,,,,,,,,9.1,,,,,,,,,,,,13.89,,,,,,,,,,,,11.24,,,,,,,,,,,,14.98,,,,,,,,,,,,12.34,,,,,,,,,,,,8.43,,,,,,,,,,,,9.1,,,,,,,,,
アリアケジャパン,T2815,,,13.32,,,,,,,,,,,,13.6,,,,,,,,,,,,14.21,,,,,,,,,,,,17.76,,,,,,,,,,,,9.12,,,,,,,,,,,,10.58,,,,,,,,,,,,19.64,,,,,,,,,,,,17.95,,,,,,,,,,,,17.67,,,,,,,,,,,,20.13,,,,,,,,,,,,11.91,,,,,,,,,,,,13.05,,,,,,,,,
ダイショー,T2816,,,81.81,,,,,,,,,,,,76.22,,,,,,,,,,,,78.94,,,,,,,,,,,,72.24,,,,,,,,,,,,73.53,,,,,,,,,,,,76.28,,,,,,,,,,,,81.81,,,,,,,,,,,,76.22,,,,,,,,,,,,78.94,,,,,,,,,,,,72.24,,,,,,,,,,,,73.53,,,,,,,,,,,,76.28,,,,,,,,,
ピエトロ,T2818,,,121.3,,,,,,,,,,,,84.09,,,,,,,,,,,,75.37,,,,,,,,,,,,65.96,,,,,,,,,,,,63.7,,,,,,,,,,,,66.76,,,,,,,,,,,,119.35,,,,,,,,,,,,81.94,,,,,,,,,,,,74.64,,,,,,,,,,,,66.11,,,,,,,,,,,,64.17,,,,,,,,,,,,66.59,,,,,,,,,
エバラ食品工業,T2819,,,62.29,,,,,,,,,,,,56.83,,,,,,,,,,,,52.17,,,,,,,,,,,,53.63,,,,,,,,,,,,47.93,,,,,,,,,,,,50.26,,,,,,,,,,,,61.57,,,,,,,,,,,,55.94,,,,,,,,,,,,51.34,,,,,,,,,,,,54.93,,,,,,,,,,,,47.23,,,,,,,,,,,,48.99,,,,,,,,,
やまみ,T2820,,,,,,143.48,,,,,,,,,,,,112.59,,,,,,,,,,,,104.36,,,,,,,,,,,,106.95,,,,,,,,,,,,118.92,,,,,,,,,,,,88.21,,,,,,,,,,,,143.48,,,,,,,,,,,,112.59,,,,,,,,,,,,104.36,,,,,,,,,,,,106.95,,,,,,,,,,,,118.92,,,,,,,,,,,,88.21,,,,,,
アヲハタ,T2830,,,,,,,,,,,52.73,,,,,,,,,,,,53.96,,,,,,,,,,,,47.2,,,,,,,,,,,,66.87,,,,,,,,,,,,55.26,,,,,,,,,,,,39.42,,,,,,,,,,,,52.77,,,,,,,,,,,,45.51,,,,,,,,,,,,40.6,,,,,,,,,,,,62.5,,,,,,,,,,,,50.28,,,,,,,,,,,,37.39,
はごろもフーズ,T2831,,,102.17,,,,,,,,,,,,90.82,,,,,,,,,,,,80.53,,,,,,,,,,,,75.7,,,,,,,,,,,,80.32,,,,,,,,,,,,76.39,,,,,,,,,,,,100.49,,,,,,,,,,,,87.53,,,,,,,,,,,,80.04,,,,,,,,,,,,75.06,,,,,,,,,,,,79.9,,,,,,,,,,,,75.57,,,,,,,,,
ニチレイ,T2871,,,99.82,,,,,,,,,,,,102.59,,,,,,,,,,,,132.36,,,,,,,,,,,,134.62,,,,,,,,,,,,91.75,,,,,,,,,,,,85.37,,,,,,,,,,,,121.62,,,,,,,,,,,,114.02,,,,,,,,,,,,121.42,,,,,,,,,,,,109.41,,,,,,,,,,,,107.65,,,,,,,,,,,,96.05,,,,,,,,,
セイヒョー,T2872,,84.86,,,,,,,,,,,,82.75,,,,,,,,,,,,97.24,,,,,,,,,,,,96.78,,,,,,,,,,,,137.98,,,,,,,,,,,,97.04,,,,,,,,,,,,84.86,,,,,,,,,,,,82.75,,,,,,,,,,,,97.24,,,,,,,,,,,,96.78,,,,,,,,,,,,137.98,,,,,,,,,,,,97.04,,,,,,,,,,
東洋水産,T2875,,,58.94,,,,,,,,,,,,56.71,,,,,,,,,,,,50.62,,,,,,,,,,,,45.76,,,,,,,,,,,,47.7,,,,,,,,,,,,44.27,,,,,,,,,,,,31,,,,,,,,,,,,29.23,,,,,,,,,,,,28.92,,,,,,,,,,,,27.8,,,,,,,,,,,,27.59,,,,,,,,,,,,25.74,,,,,,,,,
デルソーレ,T2876,,,131.46,,,,,,,,,,,,122.2,,,,,,,,,,,,138.3,,,,,,,,,,,,122.82,,,,,,,,,,,,114.24,,,,,,,,,,,,96.66,,,,,,,,,,,,131.46,,,,,,,,,,,,122.2,,,,,,,,,,,,138.3,,,,,,,,,,,,122.82,,,,,,,,,,,,114.24,,,,,,,,,,,,96.66,,,,,,,,,
日東ベスト,T2877,,,239.24,,,,,,,,,,,,208.91,,,,,,,,,,,,204.78,,,,,,,,,,,,209.35,,,,,,,,,,,,182.99,,,,,,,,,,,,165.81,,,,,,,,,,,,223.34,,,,,,,,,,,,194.47,,,,,,,,,,,,188.27,,,,,,,,,,,,194.17,,,,,,,,,,,,177.9,,,,,,,,,,,,159.48,,,,,,,,,
イートアンドホールディングス,T2882,,,153.91,,,,,,,,,,,,182.39,,,,,,,,,,,,208.32,,,,,,,,,,,,151.05,,,,,,,,,,,,157.07,,,,,,,,,,,55.29,,,,,,,,,,,,,153.91,,,,,,,,,,,,186.06,,,,,,,,,,,,211.81,,,,,,,,,,,,152.76,,,,,,,,,,,,155.15,,,,,,,,,,,187.1,,,,,,,,,,
大冷,T2883,,,48.44,,,,,,,,,,,,43.71,,,,,,,,,,,,56.4,,,,,,,,,,,,60.79,,,,,,,,,,,,37.27,,,,,,,,,,,,31.33,,,,,,,,,,,,48.44,,,,,,,,,,,,43.71,,,,,,,,,,,,56.4,,,,,,,,,,,,60.79,,,,,,,,,,,,37.27,,,,,,,,,,,,31.33,,,,,,,,,
ヨシムラ・フード・ホールディン,T2884,,70.48,,,,,,,,,,,,106.4,,,,,,,,,,,,160,,,,,,,,,,,,322.94,,,,,,,,,,,,536.74,,,,,,,,,,,,349.35,,,,,,,,,,,,102.89,,,,,,,,,,,,135.61,,,,,,,,,,,,160.91,,,,,,,,,,,,246.62,,,,,,,,,,,,410.87,,,,,,,,,,,,289.47,,,,,,,,,,
日本食品化工,T2892,,,145.55,,,,,,,,,,,,115.81,,,,,,,,,,,,93.53,,,,,,,,,,,,84.66,,,,,,,,,,,,84.63,,,,,,,,,,,,81.76,,,,,,,,,,,,131.54,,,,,,,,,,,,103.52,,,,,,,,,,,,93.53,,,,,,,,,,,,84.66,,,,,,,,,,,,84.63,,,,,,,,,,,,81.76,,,,,,,,,
石井食品,T2894,,,97.35,,,,,,,,,,,,115.03,,,,,,,,,,,,123.58,,,,,,,,,,,,121.61,,,,,,,,,,,,103.5,,,,,,,,,,,,134.99,,,,,,,,,,,,111.95,,,,,,,,,,,,129.09,,,,,,,,,,,,131.03,,,,,,,,,,,,122.74,,,,,,,,,,,,107.28,,,,,,,,,,,,144.19,,,,,,,,,
日清食品ホールディングス,T2897,,,58.82,,,,,,,,,,,,64.68,,,,,,,,,,,,53.92,,,,,,,,,,,,54.29,,,,,,,,,,,,62.12,,,,,,,,,,,,65.38,,,,,,,,,,,,50.38,,,,,,,,,,,,53.85,,,,,,,,,,,,53.25,,,,,,,,,,,,62.74,,,,,,,,,,,,67.85,,,,,,,,,,,,63.04,,,,,,,,,
ウェルディッシュ,T2901,,,126.26,,,,,,,,,,,,366.67,,,,,,,,,,,,99.6,,,,,,,,,,,,44.89,,,,,,,,,,,,-,,,,,,,,,,,,139.84,,,,,,,,,,,,156.99,,,,,,,,,,,,377.5,,,,,,,,,,,,527.49,,,,,,,,,,,,806.88,,,,,,,,,,,,-,,,,,,,,,,,,2304.44,,,,,,,,,
太陽化学,T2902,,,22.99,,,,,,,,,,,,25.19,,,,,,,,,,,,28.46,,,,,,,,,,,,26.43,,,,,,,,,,,,23.09,,,,,,,,,,,,24.4,,,,,,,,,,,,23.59,,,,,,,,,,,,26.26,,,,,,,,,,,,28.69,,,,,,,,,,,,28.1,,,,,,,,,,,,24.68,,,,,,,,,,,,25.52,,,,,,,,,
シノブフーズ,T2903,,,89.78,,,,,,,,,,,,92.19,,,,,,,,,,,,88.74,,,,,,,,,,,,139.37,,,,,,,,,,,,139.16,,,,,,,,,,,,131.59,,,,,,,,,,,,87.96,,,,,,,,,,,,90.22,,,,,,,,,,,,85.08,,,,,,,,,,,,134.62,,,,,,,,,,,,135.87,,,,,,,,,,,,127.04,,,,,,,,,
一正蒲鉾,T2904,,,,,,173.92,,,,,,,,,,,,160.39,,,,,,,,,,,,151.85,,,,,,,,,,,,136.63,,,,,,,,,,,,100.47,,,,,,,,,,,,65.07,,,,,,,,,,,,150.83,,,,,,,,,,,,128.81,,,,,,,,,,,,122.52,,,,,,,,,,,,114.61,,,,,,,,,,,,97.36,,,,,,,,,,,,63.53,,,,,,
あじかん,T2907,,,84.35,,,,,,,,,,,,81.97,,,,,,,,,,,,111.66,,,,,,,,,,,,104.34,,,,,,,,,,,,87.65,,,,,,,,,,,,77.54,,,,,,,,,,,,82.94,,,,,,,,,,,,80.34,,,,,,,,,,,,107.07,,,,,,,,,,,,100.48,,,,,,,,,,,,90.53,,,,,,,,,,,,79.51,,,,,,,,,
フジッコ,T2908,,,22.27,,,,,,,,,,,,20.87,,,,,,,,,,,,20.27,,,,,,,,,,,,19.08,,,,,,,,,,,,17.69,,,,,,,,,,,,19.27,,,,,,,,,,,,20.46,,,,,,,,,,,,21.27,,,,,,,,,,,,20.57,,,,,,,,,,,,19.5,,,,,,,,,,,,18.56,,,,,,,,,,,,20.17,,,,,,,,,
ロック・フィールド,T2910,,,,24,,,,,,,,,,,,24.3,,,,,,,,,,,,21.78,,,,,,,,,,,,21.44,,,,,,,,,,,,19.75,,,,,,,,,,,,25.25,,,,,,,,,,,,24.09,,,,,,,,,,,,24.41,,,,,,,,,,,,21.86,,,,,,,,,,,,21.54,,,,,,,,,,,,19.86,,,,,,,,,,,,25.3,,,,,,,,
旭松食品,T2911,,,38.12,,,,,,,,,,,,35.16,,,,,,,,,,,,44.16,,,,,,,,,,,,48.91,,,,,,,,,,,,41.2,,,,,,,,,,,,34.87,,,,,,,,,,,,48.25,,,,,,,,,,,,43.22,,,,,,,,,,,,45.15,,,,,,,,,,,,49.85,,,,,,,,,,,,41.9,,,,,,,,,,,,35.81,,,,,,,,,
日本たばこ産業,T2914,,,,,,,,,,,,71.38,,,,,,,,,,,,81.26,,,,,,,,,,,,78.91,,,,,,,,,,,,84.54,,,,,,,,,,,,86.98,,,,,,,,,,,,85.1,,,,,,,,,,,,90.24,,,,,,,,,,,,86.16,,,,,,,,,,,,104.96,,,,,,,,,,,,105.51,,,,,,,,,,,,110.27,,,,,,,,,,,,102.81
ケンコーマヨネーズ,T2915,,,109.58,,,,,,,,,,,,71.79,,,,,,,,,,,,79.29,,,,,,,,,,,,81.95,,,,,,,,,,,,58.45,,,,,,,,,,,,49.49,,,,,,,,,,,,119.07,,,,,,,,,,,,80.77,,,,,,,,,,,,109.26,,,,,,,,,,,,113.08,,,,,,,,,,,,86.98,,,,,,,,,,,,75.17,,,,,,,,,
仙波糖化工業,T2916,,,86.93,,,,,,,,,,,,89.1,,,,,,,,,,,,85.5,,,,,,,,,,,,98.26,,,,,,,,,,,,90.77,,,,,,,,,,,,81.46,,,,,,,,,,,,111.42,,,,,,,,,,,,108.23,,,,,,,,,,,,131.29,,,,,,,,,,,,128.16,,,,,,,,,,,,114.56,,,,,,,,,,,,110.86,,,,,,,,,
大森屋,T2917,,,,,,,,,25.28,,,,,,,,,,,,27.86,,,,,,,,,,,,40.23,,,,,,,,,,,,24.25,,,,,,,,,,,,24.58,,,,,,,,,,,,29.22,,,,,,,,,,,,26.04,,,,,,,,,,,,28.32,,,,,,,,,,,,40.59,,,,,,,,,,,,24.79,,,,,,,,,,,,25.05,,,,,,,,,,,,30.24,,,
わらべや日洋ホールディングス,T2918,,84,,,,,,,,,,,,12,,,,,,,,,,,,7.41,,,,,,,,,,,,6.06,,,,,,,,,,,,3.58,,,,,,,,,,,,9.07,,,,,,,,,,,,86.22,,,,,,,,,,,,94.27,,,,,,,,,,,,96.2,,,,,,,,,,,,91.55,,,,,,,,,,,,93.71,,,,,,,,,,,,85.82,,,,,,,,,,
マルタイ,T2919,,,28.18,,,,,,,,,,,,25.82,,,,,,,,,,,,26.34,,,,,,,,,,,,24.78,,,,,,,,,,,,26.18,,,,,,,,,,,,26.62,,,,,,,,,,,,28.18,,,,,,,,,,,,25.82,,,,,,,,,,,,26.34,,,,,,,,,,,,24.78,,,,,,,,,,,,26.18,,,,,,,,,,,,26.62,,,,,,,,,
なとり,T2922,,,73.9,,,,,,,,,,,,100.01,,,,,,,,,,,,106.8,,,,,,,,,,,,101.26,,,,,,,,,,,,86.96,,,,,,,,,,,,76.94,,,,,,,,,,,,76.07,,,,,,,,,,,,96.96,,,,,,,,,,,,101.69,,,,,,,,,,,,98.29,,,,,,,,,,,,84.82,,,,,,,,,,,,75.79,,,,,,,,,
サトウ食品,T2923,,,,147.77,,,,,,,,,,,,134.34,,,,,,,,,,,,122.7,,,,,,,,,,,,121.99,,,,,,,,,,,,130.33,,,,,,,,,,,,107.51,,,,,,,,,,,,163.86,,,,,,,,,,,,149.8,,,,,,,,,,,,143.74,,,,,,,,,,,,141.02,,,,,,,,,,,,142.21,,,,,,,,,,,,113.61,,,,,,,,
イフジ産業,T2924,,,121.76,,,,,,,,,,,,125.35,,,,,,,,,,,,112.52,,,,,,,,,,,,91.56,,,,,,,,,,,,74.82,,,,,,,,,,,,65.38,,,,,,,,,,,,116.75,,,,,,,,,,,,118.73,,,,,,,,,,,,107.25,,,,,,,,,,,,87.83,,,,,,,,,,,,73.19,,,,,,,,,,,,64.18,,,,,,,,,
篠崎屋,T2926,,,,,,,,,31.46,,,,,,,,,,,,47.55,,,,,,,,,,,,41.21,,,,,,,,,,,,34.9,,,,,,,,,,,,31.41,,,,,,,,,,,,28.98,,,,,,,,,,,,31.46,,,,,,,,,,,,47.55,,,,,,,,,,,,41.21,,,,,,,,,,,,34.9,,,,,,,,,,,,31.41,,,,,,,,,,,,28.98,,,
ＡＦＣ－ＨＤアムスライフサイエ,T2927,,,,,,,,97.15,,,,,,,,,,,,92.04,,,,,,,,,,,,66.72,,,,,,,,,,,,69.18,,,,,,,,,,,,65.03,,,,,,,,,,,,164.36,,,,,,,,,,,,121.69,,,,,,,,,,,,118.73,,,,,,,,,,,,86.55,,,,,,,,,,,,81.28,,,,,,,,,,,,77.26,,,,,,,,,,,,195.24,,,,
ファーマフーズ,T2929,,,,,,,27.96,,,,,,,,,,,,59.13,,,,,,,,,,,,62.14,,,,,,,,,,,,105.33,,,,,,,,,,,,109.14,,,,,,,,,,,,140.49,,,,,,,,,,,,27.99,,,,,,,,,,,,62.91,,,,,,,,,,,,62.15,,,,,,,,,,,,102.39,,,,,,,,,,,,105.79,,,,,,,,,,,,147.42,,,,,
