,code,îNî≈,åéïΩãœécã∆éûä‘,óLãxéÊìæó¶/ëOä˙,ä«óùêEÅEèóê´î‰ó¶,ïΩãœîNóÓçáåv/ëOä˙,fusaiRate,é©å»ìsçáó£êEó¶,ÉÅÉìÉ^ÉãÉwÉãÉXãxêEé“ó¶,ïΩãœîNä‘ããó^/ëOä˙ÅiëŒêîÅj,è]ã∆àıêîçáåv/ëOä˙ÅiëŒêîÅj
1092,4612,2022,15.8,54.1,18.0,42.7,34.61,0.017543859649122806,0.0935672514619883,6.9202599613998155,2.534026106056135
1093,4205,2022,16.2,55.4,3.9,40.5,67.73,0.023751522533495738,0.012789281364190013,6.859748283727389,3.215373152783422
1094,4021,2022,17.7,71.0,3.0,40.0,37.22,0.012474012474012475,0.002598752598752599,6.9066582176716,3.284205067701794
1095,4620,2022,13.8,68.0,4.9,41.0,24.62,0.018475750577367205,0.0023094688221709007,6.832905599998995,2.6364878963533656
1096,7917,2022,26.2,49.0,4.1,40.6,43.63,0.0,0.0037418147801683817,6.784963235457482,3.028977705208778
1097,4045,2022,7.9,89.4,2.9,45.1,39.83,0.015772870662460567,0.007886435331230283,6.817139922820823,3.1031192535457137
1098,4634,2022,6.2,59.4,3.9,43.8,52.53,0.01652173913043478,0.003043478260869565,6.874374303461916,3.361727836017593
1099,4093,2022,9.0,51.3,0.0,41.2,115.15,0.016666666666666666,0.008333333333333333,6.76671020726226,2.0791812460476247
1100,4186,2022,17.0,72.0,3.3,42.9,27.21,0.00964630225080386,0.00482315112540193,6.903524064471262,3.0948203803548
1101,4042,2022,16.2,79.2,1.5,38.8,30.08,0.008145533532446375,0.0038012489818083084,6.882581453554451,3.566201718854913
1102,4461,2022,12.3,66.1,11.0,40.6,132.61,0.0035714285714285713,0.0035714285714285713,6.864948596217552,2.7481880270062002
1103,4116,2022,3.6,60.5,1.2,41.8,117.6,0.015509103169251517,0.008766014834794335,6.85267257761245,3.1711411510283822
1104,4204,2022,11.2,58.2,4.4,43.0,96.9,0.024408014571948997,0.013843351548269581,6.939507821038702,3.4385423487861106
1105,4028,2022,5.0,73.6,4.7,44.0,110.48,0.015665796344647518,0.008703220191470844,6.8078378462555875,3.060320028688285
1106,4063,2022,13.6,62.4,5.8,42.2,47.19,0.009882643607164917,0.00030883261272390367,6.928805370893285,3.510276844417355
1107,4004,2022,15.7,71.6,5.3,40.2,165.06,0.014793741109530583,0.006258890469416785,6.900203213016893,3.5459253293558426
1108,4967,2022,12.6,60.1,11.8,40.4,30.14,0.022026431718061675,0.005034612964128383,6.834162212015116,3.2011238972073794
1109,4008,2022,15.5,76.1,3.3,37.4,39.84,0.04892367906066536,0.003913894324853229,6.790414799535236,3.009450895798694
1110,4203,2022,9.0,56.9,3.5,46.5,82.31,0.019851116625310174,0.0024813895781637717,6.877371345869774,3.2073650374690716
1111,4471,2022,4.4,58.5,4.0,40.0,34.62,0.015217391304347827,0.005797101449275362,6.860338006570994,3.1398790864012365
1112,4188,2022,21.5,73.5,7.0,42.7,340.68,0.00778232884727911,0.004681100058513751,6.857082222455016,4.232742062720737
1113,4182,2022,12.6,85.4,2.4,40.8,63.97,0.009064688916357644,0.005356407086938607,6.928034233532321,3.385069776331935
1114,4183,2022,20.2,69.7,8.1,42.2,227.92,0.012777206638272875,0.007930679982376267,6.923041231435071,3.833083334178343
1115,4968,2022,15.6,68.3,0.9,41.9,76.67,0.012610340479192938,0.0037831021437578815,6.8334021292318585,2.8992731873176036
1116,4452,2022,14.4,69.6,20.1,40.5,60.46,0.007129686539643515,0.003073140749846343,6.915874502857691,3.9103575572728775
1117,3407,2022,19.3,75.5,4.1,41.5,178.48,0.012318160488033787,0.030619427498826842,6.875466415866385,3.9306434410421645
1118,4220,2022,12.9,53.0,2.0,42.6,41.12,0.027137042062415198,0.0013568521031207597,6.777139396908812,2.8674674878590514
1119,4912,2022,9.3,67.6,9.1,44.4,57.82,0.012824623276691247,0.015068932350112215,6.846810927446264,3.4940153747571436
1120,4971,2022,18.8,61.6,17.8,42.2,20.65,0.039473684210526314,0.0,6.859009852077793,2.357934847000454
1121,4917,2022,8.6,63.9,7.0,41.7,16.46,0.015479876160990712,0.0046439628482972135,6.910344744462404,2.8102325179950842
1122,4927,2022,11.9,55.2,24.6,44.4,88.89,0.01948051948051948,0.025974025974025976,6.888873753691439,2.187520720836463
1123,7995,2022,14.4,46.3,11.8,46.7,49.33,0.018475750577367205,0.016166281755196306,6.8503667634573135,2.6364878963533656
1124,4410,2022,11.7,66.0,1.0,40.3,47.28,0.02178649237472767,0.034858387799564274,6.818423855092079,2.661812685537261
1125,4925,2022,2.5,79.5,63.0,39.6,41.31,0.05301645338208409,0.003656307129798903,6.57404250133303,2.737987326333431
1126,7988,2022,24.6,67.1,5.5,40.2,65.39,0.019452449567723344,0.007204610951008645,6.80841868216139,3.142389466118836
1127,4043,2022,10.3,75.2,1.9,41.5,109.87,0.007978723404255319,0.004432624113475178,6.866803871767912,3.3533390953113047
1128,4061,2022,11.1,69.2,1.7,40.9,106.02,0.01872299567930869,0.003600576092174748,6.847560012598779,3.619719265611727
1129,4980,2022,23.3,60.0,3.8,43.0,108.89,0.019801980198019802,0.009900990099009901,6.8475429854514305,3.118264726089479
1130,4202,2022,19.3,72.1,4.2,41.8,122.57,0.015017327685791297,0.006931074316519061,6.854265343767944,3.4144719496293026
1131,4633,2022,11.8,51.9,0.0,42.2,66.1,0.016203703703703703,0.005787037037037037,6.8510136068236696,2.936513742478893
1132,4922,2022,13.9,57.2,15.1,41.7,22.12,0.01032258064516129,0.0064516129032258064,6.913194170114635,2.88930170250631
1133,3405,2022,12.7,80.4,4.7,41.1,140.35,0.012111137497031584,0.004986938969365947,6.8400104387222544,3.624385241420265
1134,4118,2022,14.8,66.6,3.3,41.0,79.73,0.023936919177696424,0.010701210926499578,6.865856257812852,3.5503506723016156
1135,7947,2022,7.9,49.3,9.3,40.8,120.67,0.01694915254237288,0.001059322033898305,6.828917561616686,2.974971994298069
1136,4088,2022,14.2,57.0,7.0,42.9,153.28,0.038686987104337635,0.0011723329425556857,6.844415040473825,2.930949031167523
1137,4929,2022,12.1,54.0,13.9,35.8,13.61,0.15217391304347827,0.021739130434782608,6.766171240796944,2.1398790864012365
1138,4206,2022,7.0,55.9,3.4,40.1,27.66,0.028501628664495113,0.009771986970684038,6.8089937532085605,3.089198366805149
1139,4985,2022,10.0,70.4,7.7,42.9,68.8,0.007886435331230283,0.00473186119873817,6.834633602034494,3.1031192535457137
1140,7908,2022,12.2,84.0,19.4,44.3,26.87,0.026373626373626374,0.008791208791208791,6.692053365034081,2.6580113966571126
1141,4189,2022,18.8,78.8,4.4,39.7,125.73,0.017830609212481426,0.004457652303120356,6.836387419326411,2.828015064223977
1142,4401,2022,12.8,69.7,3.3,38.5,43.47,0.013245033112582781,0.003863134657836645,6.84434842158797,3.2581581933407944
1143,4554,2022,7.5,64.9,21.6,42.1,90.47,0.029525032092426188,0.0038510911424903724,6.819647364274262,2.8915374576725643
1144,4516,2022,5.9,63.6,10.7,41.0,18.06,0.01273532668881506,0.0016611295681063123,6.900803934810369,3.256717745977487
1145,4519,2022,18.2,59.4,13.3,43.3,30.8,0.009844134536505332,0.011074651353568499,7.041463587814647,3.6880636969463443
1146,4568,2022,10.1,77.1,8.5,44.4,76.15,0.0028055409433631424,0.004208311415044713,7.047996987249761,3.7561033715851058
1147,4506,2022,3.3,66.6,14.6,43.1,39.69,0.012389957613302902,0.006521030322791001,6.952635400495079,3.4867137759824853
1148,4528,2022,16.6,56.2,4.7,42.6,10.47,0.009942753841518529,0.004820729135281711,6.971884733154288,3.521007252408604
1149,4536,2022,9.2,65.4,12.2,43.5,22.3,0.026175213675213676,0.005341880341880342,6.917452991929664,3.2723058444020863
1150,4151,2022,14.2,70.0,9.4,42.6,33.05,0.019539614561027836,0.0016059957173447537,6.943407994640247,3.5724068675580556
1151,4530,2022,6.8,60.7,5.9,37.8,14.4,0.025900189513581806,0.0082122552116235,6.8222181773177155,3.199480914862356
1152,4507,2022,8.5,58.3,9.3,41.6,23.67,0.01660872923908845,0.020084974893781384,6.953126097024051,3.413132050434872
1153,4527,2022,13.6,67.4,27.8,41.3,40.63,0.025078369905956112,0.00877742946708464,6.857573704147495,3.2027606873931997
1154,4587,2022,6.3,67.7,24.0,38.2,6.49,0.023622047244094488,0.007874015748031496,6.989449817666692,2.103803720955957
1155,4540,2022,12.7,58.7,7.2,43.6,35.77,0.01643192488262911,0.007042253521126761,6.897239901890213,3.4075608494863627
1156,4577,2022,15.6,63.8,13.6,38.3,39.44,0.010355029585798817,0.0014792899408284023,6.704187936649426,2.829946695941636
1157,4523,2022,12.5,59.3,9.4,43.9,76.48,0.020299500831946756,0.009317803660565723,7.0180344027045285,3.4778444763387584
1158,5019,2022,20.0,69.5,2.6,43.2,226.5,0.013097072419106317,0.018682588597842834,6.932294428975396,3.715334683792313
1159,5121,2022,5.3,60.5,3.9,40.4,41.74,0.024423337856173677,0.0,6.719723466740894,2.8674674878590514
1160,5162,2022,7.9,49.2,6.3,39.5,120.77,0.019169329073482427,0.006389776357827476,6.675111086531821,2.4955443375464483
1161,5110,2022,15.4,69.9,3.2,40.8,120.62,0.013159679826346493,0.001628001628001628,6.8080082999104,3.8675264111997434
1162,5192,2022,4.2,59.2,2.3,40.7,61.36,0.015089163237311385,0.006858710562414266,6.80962704189405,2.8627275283179747
1163,5101,2022,20.4,57.0,0.8,40.0,82.03,0.012378902045209902,0.010405453893074991,6.766635886310268,3.7461669643772852
1164,5108,2022,12.1,74.0,3.0,40.4,55.57,0.013393458069726747,0.0033651904697805895,6.836134149465375,4.171960354012677
1165,5195,2022,13.9,58.1,4.4,42.6,92.01,0.01777434312210201,0.012364760432766615,6.784082474605983,3.1119342763326814
1166,5105,2022,20.0,57.8,4.8,39.2,104.53,0.02032967032967033,0.008791208791208791,6.767066251120788,3.561101383649056
1167,5202,2022,9.5,74.1,2.7,45.2,118.13,0.01639344262295082,0.0015368852459016393,6.86250639290317,3.290479813330673
1168,5334,2022,8.0,78.4,2.6,41.0,69.71,0.020030555084026482,0.011033780342895943,6.803620491627673,3.7701890227359933
1169,5214,2022,17.2,67.9,1.0,45.2,36.49,0.015643802647412757,0.013838748495788207,6.862965758977762,3.220631019448092
1170,5210,2022,5.3,51.3,2.9,43.2,174.72,0.050955414012738856,0.003821656050955414,6.769681078245045,2.8948696567452528
1171,5269,2022,26.7,56.1,1.4,44.4,123.06,0.012658227848101266,0.005063291139240506,6.760799311630718,2.59659709562646
1172,5333,2022,21.6,67.5,3.0,39.2,81.0,0.012048192771084338,0.012511584800741427,6.882856250931193,3.635081436010873
1173,5233,2022,17.5,74.5,1.0,40.7,110.73,0.014689880304679,0.003264417845484222,6.862135614856698,3.2643455070500926
1174,5232,2022,9.7,76.3,2.0,41.8,75.5,0.014131338320864505,0.004156275976724855,6.843397678996298,3.0802656273398448
1175,7943,2022,13.0,52.9,1.5,44.8,69.49,0.023574144486692015,0.0076045627376425855,6.832734750974197,3.1189257528257768
1176,5393,2022,12.4,63.9,0.9,40.4,77.44,0.013590033975084938,0.008493771234428085,6.82913954630005,3.24699069924155
1177,5332,2022,9.0,89.1,13.2,43.5,51.17,0.005638636920813925,0.009561166952684481,6.826059634539117,3.9115837009810757
1178,5401,2022,10.0,59.8,0.9,37.2,232.92,0.02765475506271341,0.00635586057676054,6.69375525626489,4.470983487381527
1179,5491,2022,8.7,43.2,2.0,40.3,228.57,0.037800687285223365,0.001718213058419244,6.7673334079753555,2.7649229846498886
1180,5632,2022,5.2,43.5,4.5,42.3,145.22,0.02844950213371266,0.004267425320056899,6.776665669158119,2.846955325019824
1181,5482,2022,20.8,59.5,0.9,39.5,86.73,0.013904134650567142,0.009879253567508232,6.861116044161395,3.436639631692661
1182,5707,2022,7.9,52.1,3.5,42.1,207.65,0.02401129943502825,0.005649717514124294,6.714999967412043,2.850033257689769
1183,5727,2022,14.0,78.8,1.5,40.6,113.53,0.032329988851727984,0.022296544035674472,6.792181496149679,2.952792443044092
1184,5805,2022,19.0,63.2,3.1,44.8,126.12,0.01692524682651622,0.0028208744710860366,6.775173385424787,3.151676230847048
1185,5802,2022,13.6,79.0,2.3,42.7,80.92,0.009698558322411533,0.009611183923110528,6.8909795969896885,4.058615797010562
1186,5713,2022,16.2,84.9,3.1,42.7,57.35,0.013974517057131115,0.006576243321002877,6.9004763713892565,3.3861421089308186
1187,5711,2022,14.2,79.5,2.1,41.8,280.14,0.015764667641800748,0.010563952543474728,6.81776191439221,3.7890869150880286
1188,5706,2022,14.7,70.5,2.2,42.3,200.36,0.01933301111648139,0.01401643305944901,6.852114349232374,3.3157604906657347
1189,5801,2022,21.2,54.9,2.9,43.6,231.51,0.0,0.012242899118511263,6.839844937187064,3.6110857334148725
1190,5715,2022,15.2,56.8,2.0,45.5,128.02,0.01990049751243781,0.0,6.894954736934888,2.303196057420489
1191,5851,2022,12.7,51.0,3.4,42.7,133.84,0.00847457627118644,0.005649717514124294,6.789940900275387,3.247973266361807
1192,5803,2022,16.5,47.0,3.5,42.0,295.54,0.027318199307425933,0.00461716044632551,6.805228914203426,3.4148062795010126
1193,5742,2022,10.0,70.3,6.3,37.9,87.38,0.06147540983606557,0.004098360655737705,6.638289535414257,2.387389826338729
1194,5741,2022,25.1,55.0,3.7,40.7,180.21,0.031961917715062904,0.015300918055083304,6.812602022969092,3.468495024507069
1195,5930,2022,25.0,61.9,1.0,43.5,94.02,0.016923076923076923,0.005128205128205128,6.8281344304027085,3.290034611362518
1196,5901,2022,29.8,55.4,2.2,40.4,41.97,0.024638247946812672,0.011732499022291749,6.865713928340515,3.4077307280263356
1197,5947,2022,14.7,63.0,0.4,38.7,23.7,0.018538420204191296,0.004298764105319721,6.808897196633307,3.570776368794748
1198,5991,2022,17.9,77.7,2.1,40.5,102.85,0.01405105877696418,0.004749653671086484,6.849506878163193,3.7035492982382303
1199,5956,2022,14.8,68.9,2.7,43.8,59.15,0.014109347442680775,0.003527336860670194,6.75785134368558,2.7535830588929064
1200,5979,2022,8.0,72.7,0.0,41.5,15.57,0.008264462809917356,0.0,6.6688576993032385,2.383815365980431
1201,5989,2022,8.3,93.7,0.7,44.2,97.82,0.02255054432348367,0.006998444790046656,6.828325219104423,3.109240968588203
1202,3434,2022,11.9,48.1,1.8,43.5,103.69,0.02132701421800948,0.004739336492890996,6.737353604087249,2.625312450961674
1203,3436,2022,14.6,84.7,1.3,43.6,60.58,0.007728745948641236,0.0039890301670406384,6.812184868447409,3.6032526619816467
1204,5938,2022,16.5,49.1,6.0,44.5,150.27,0.014367018323153803,0.006454747362576347,6.915431337569785,4.158603699811477
